r,g,b
0.641461999,0.475344715,-0.154035832
0.464770856,0.39192946,-0.181598462
1.107284104,1.009202342,0.438560707
0.51295935,0.441978613,-0.085129258
0.529022181,0.492027766,-0.043785313
0.65752483,0.57544302,-0.085129258
2.087116806,2.043551494,1.816692191
-1.510957379,-1.726817997,-1.62863652
-1.029072444,-0.175294268,0.893344097
1.251849584,1.35954641,1.775348247
0.320205376,0.19173285,-0.484787388
0.930592961,0.809005732,0.13537178
-1.141512262,-1.259692574,-1.353010224
1.187598259,1.075934545,0.535029911
-0.177742391,-0.325441726,-0.939570778
-0.274119378,1.609792172,1.720222987
-0.611438833,-1.159594268,1.541065894
0.207765557,-0.99276376,-0.388318184
0.737838986,0.625492172,-0.043785313
-1.157575093,-1.309741726,-1.421916798
1.958614156,-0.242026472,-0.526131333
0.577210675,0.542076918,-0.002441368
0.930592961,0.792322681,0.176715725
-1.189700756,-0.492272235,0.548811225
-1.767962678,-1.993746811,-1.669980465
-0.98088395,-1.343107828,-1.008477352
0.143514233,0.074951494,-0.429662129
0.753901818,0.658858274,0.011339946
0.898467298,0.758956579,0.149153095
-2.008905146,2.043551494,1.816692191
-1.1093866,-0.492272235,0.466123336
1.010907116,0.909104037,0.410998077
0.882404467,0.792322681,0.149153095
0.095325739,0.408612511,1.389471431
0.834215973,0.708907427,0.231840984
0.368393869,0.291831155,-0.34697424
1.203661091,1.109300647,0.521248596
-1.125449431,-1.276375624,-1.20141576
0.320205376,0.859054884,1.775348247
0.721776155,0.608809121,-0.057566628
-0.739941482,-0.759201048,0.052683891
-1.141512262,-1.293058675,-1.408135483
0.223828389,0.108317596,-0.526131333
0.850278805,0.77563963,0.16293441
-0.482936183,-1.710134946,-1.477042057
0.705713324,0.842371833,1.541065894
0.721776155,0.625492172,-0.098910572
0.641461999,0.475344715,-0.154035832
0.753901818,0.658858274,0.038902576
0.23989122,0.125000647,-0.512350018
-1.157575093,-1.309741726,-1.421916798
-0.932695457,-1.059495963,-1.380572853
0.51295935,0.358563359,-0.278067665
1.139409766,1.025885393,0.493685966
0.159577064,0.041585393,0.907125411
0.480833687,0.475344715,0.038902576
0.834215973,0.758956579,0.149153095
0.496896519,0.441978613,-0.126473202
-0.03317691,-0.108562065,0.796874893
1.203661091,1.109300647,0.521248596
-1.398517561,-1.092862065,-0.071347943
-0.547187508,0.19173285,1.293002227
0.031074414,-0.175294268,-0.553693962
-1.543083042,-1.693451896,-1.669980465
0.015011583,0.525393867,1.44459669
0.641461999,0.508710816,-0.112691887
-1.077260937,-0.79256715,1.320564857
-1.093323768,-1.226326472,-1.380572853
0.625399168,0.492027766,-0.126473202
0.834215973,0.708907427,0.149153095
0.882404467,0.758956579,0.190497039
-1.494894548,-1.660085794,-1.601073891
0.207765557,0.708907427,1.403252746
-0.515061846,-0.342124777,0.686624374
0.705713324,0.608809121,-0.002441368
0.079262908,0.058268443,1.651316413
0.769964649,0.942470138,1.49972195
0.272016882,0.742273528,1.293002227
0.400519532,0.325197257,-0.31941161
0.529022181,0.441978613,-0.085129258
0.834215973,0.692224376,0.080246521
-0.643564495,0.358563359,-0.085129258
0.545085012,0.492027766,-0.002441368
-1.784025509,-2.077162065,-1.68376178
-0.916632625,-1.059495963,-1.353010224
-1.125449431,-1.276375624,-1.394354168
-1.093323768,-0.642419692,0.424779392
-0.370496365,-0.508955285,-1.036039982
-0.595376002,-0.775884099,-1.25654102
-2.008905146,2.043551494,1.816692191
0.882404467,0.77563963,0.16293441
0.593273506,0.525393867,-0.154035832
-0.097428235,-0.759201048,-0.581256592
0.641461999,0.542076918,-0.085129258
1.637357533,1.409595562,1.458378005
-1.912528159,-1.927014607,0.438560707
-1.286077743,-1.39315698,-1.504604687
0.753901818,0.625492172,-0.016222683
0.496896519,0.408612511,-0.222942406
-1.623397197,-1.810233252,-1.587292576
-0.16167956,-0.308758675,-0.925789463
-0.017114079,0.592126071,1.361908801
0.079262908,-0.025146811,-0.429662129
0.673587662,0.508710816,-0.126473202
0.850278805,0.725590477,0.066465206
1.075158441,0.97583624,0.410998077
-1.52702021,-1.843599353,-0.002441368
1.187598259,1.075934545,0.548811225
-1.25395208,-0.475589184,0.438560707
0.866341636,0.742273528,0.080246521
-1.976779483,-2.143894268,-1.642417835
-0.884506963,0.441978613,-0.471006073
0.11138857,0.725590477,1.609972469
0.65752483,0.558759969,-0.071347943
-1.270014911,-1.559987489,0.727968318
-1.478831717,-1.643402743,-1.587292576
-1.398517561,-1.109545116,-0.967133408
0.818153142,0.692224376,0.038902576
0.994844285,1.092617596,1.637535098
1.219723922,-0.141928167,-0.774195
-1.816151172,-1.893648506,-1.532167317
1.203661091,1.092617596,0.548811225
-1.189700756,-1.343107828,-1.587292576
-1.141512262,-0.859299353,1.265439597
1.267912415,1.159349799,0.6177178
0.898467298,0.809005732,0.16293441
-1.125449431,-1.276375624,-1.504604687
0.866341636,0.742273528,0.080246521
-0.370496365,-0.625736641,0.452342021
0.737838986,0.642175223,0.025121261
-0.354433534,-0.60905359,-0.278067665
0.400519532,0.325197257,-0.31941161
-1.013009613,-0.40885698,0.59015517
-0.017114079,0.208415901,0.672843059
1.348226571,1.476327766,1.816692191
0.705713324,0.57544302,-0.057566628
1.155472597,1.042568444,0.507467281
-0.450810521,-0.976080709,-0.898226834
0.705713324,0.608809121,-0.030003998
-1.093323768,-0.809250201,1.306783542
0.818153142,0.692224376,0.038902576
-2.008905146,-2.210626472,-1.697543095
0.320205376,0.175049799,-0.471006073
-1.1093866,-0.492272235,0.328310188
-0.643564495,-0.742517997,-0.29184898
0.689650493,0.809005732,1.513503265
-0.884506963,-1.009446811,-1.104946556
-1.896465328,0.875737935,-1.697543095
2.054991143,2.043551494,1.802910876
-1.832214003,-1.993746811,-1.68376178
-0.756004314,-0.892665455,-1.297884964
-0.996946781,-1.142911218,-1.421916798
0.882404467,0.792322681,0.149153095
-1.446706054,-1.610036641,-1.421916798
-0.017114079,-0.542321387,-0.567475277
-2.008905146,-0.041829862,1.789129562
1.219723922,1.125983698,0.535029911
0.51295935,0.475344715,0.038902576
1.219723922,1.109300647,0.56259254
0.561147843,0.408612511,-0.236723721
0.464770856,0.441978613,-0.043785313
-0.531124677,-0.625736641,-1.146290501
-1.205763587,-0.60905359,0.273184928
0.416582363,-0.976080709,0.342091503
0.23989122,0.175049799,-0.402099499
-1.125449431,-1.276375624,-1.394354168
0.272016882,0.77563963,1.485940635
-1.976779483,-2.210626472,-1.697543095
0.625399168,0.508710816,-0.140254517
1.010907116,0.892420986,0.314528873
0.78602748,0.608809121,0.176715725
-0.193805222,0.325197257,1.251658283
-0.113491066,-0.258709523,-0.884445519
0.962718623,0.792322681,0.16293441
0.625399168,0.492027766,-0.126473202
0.031074414,0.441978613,1.224095653
-0.83631847,-0.775884099,0.011339946
0.914530129,0.77563963,0.16293441
-1.125449431,-1.209643421,-1.408135483
-0.900569794,-1.009446811,-1.339228909
-0.643564495,-0.775884099,-1.20141576
0.850278805,0.758956579,0.121590465
0.705713324,0.508710816,-0.016222683
1.235786753,1.142666749,0.548811225
0.625399168,0.508710816,-0.140254517
0.673587662,0.508710816,-0.112691887
1.091221272,0.992519291,0.424779392
1.010907116,0.892420986,0.314528873
0.962718623,0.842371833,0.273184928
0.063200077,0.408612511,1.306783542
0.336268207,0.19173285,-0.457224758
0.930592961,0.842371833,0.190497039
-0.30624504,0.041585393,0.700405689
1.123346935,1.025885393,0.452342021
0.994844285,0.809005732,0.204278354
0.561147843,0.742273528,1.52728458
-0.932695457,-1.059495963,-1.380572853
0.416582363,0.942470138,1.789129562
0.769964649,0.658858274,-0.016222683
-1.912528159,0.625492172,1.775348247
-1.302140574,-1.476572235,-1.091165241
-1.767962678,-1.97706376,-1.642417835
0.545085012,1.042568444,-0.057566628
-0.900569794,-1.760184099,-1.311666279
-0.386559196,-0.108562065,0.810656207
0.866341636,0.708907427,0.149153095
0.143514233,0.708907427,1.389471431
-1.80008834,-1.97706376,-1.642417835
-1.173637924,-1.009446811,0.052683891
-0.531124677,-1.660085794,-1.449479427
0.802090311,0.19173285,-0.333192925
0.625399168,0.792322681,1.375690116
-1.302140574,-0.775884099,-0.74663237
0.866341636,0.742273528,0.080246521
0.769964649,0.675541325,0.13537178
0.191702726,0.692224376,1.417034061
0.882404467,0.725590477,0.066465206
0.159577064,0.708907427,1.389471431
-1.221826418,-1.793550201,-1.601073891
0.946655792,0.859054884,0.176715725
1.123346935,1.009202342,0.397216762
-1.976779483,-2.193943421,-1.697543095
0.223828389,0.108317596,-0.526131333
1.283975247,1.192715901,0.645280429
2.087116806,-0.075195963,-1.697543095
1.05909561,0.925787088,0.273184928
-1.751899847,-1.960380709,-1.68376178
0.432645194,0.97583624,1.789129562
0.609336337,0.492027766,-0.154035832
-1.270014911,-1.326424777,-1.339228909
0.866341636,0.742273528,0.080246521
0.753901818,0.959153189,1.485940635
0.866341636,0.758956579,0.149153095
1.846174338,1.893404037,1.761566932
-1.543083042,-1.760184099,-1.477042057
0.882404467,0.758956579,0.094027835
0.673587662,0.558759969,-0.112691887
0.51295935,0.458661664,-0.030003998
0.850278805,0.708907427,0.10780915
-0.98088395,-1.126228167,-1.408135483
0.625399168,0.592126071,0.13537178
0.866341636,0.758956579,0.231840984
-0.193805222,0.458661664,1.44459669
0.914530129,0.809005732,0.190497039
-1.157575093,-0.308758675,0.783093578
0.850278805,0.725590477,0.066465206
1.171535428,1.092617596,0.479904651
-0.177742391,0.325197257,1.196533023
-0.498999015,-1.059495963,1.761566932
-0.290182209,1.593109122,1.720222987
-0.370496365,0.308514206,1.403252746
-0.322307872,0.275148105,1.334346172
-1.462768886,-1.660085794,-1.601073891
-0.193805222,1.476327766,1.678879043
0.802090311,0.725590477,0.121590465
-0.948758288,-1.076179014,-1.339228909
0.882404467,0.758956579,0.190497039
0.159577064,0.074951494,-0.305630295
1.235786753,1.142666749,0.548811225
1.219723922,1.109300647,0.56259254
-0.450810521,0.225098952,1.361908801
-1.446706054,-0.358807828,1.816692191
0.850278805,0.725590477,0.066465206
0.609336337,0.508710816,-0.195379776
2.087116806,-2.210626472,1.816692191
-0.338370703,-0.425540031,-0.856882889
0.561147843,0.525393867,-0.016222683
0.850278805,0.725590477,0.066465206
-1.976779483,0.074951494,-0.250505036
0.191702726,0.108317596,-0.415880814
-1.751899847,-1.97706376,-1.504604687
2.087116806,2.043551494,1.816692191
0.127451401,0.041585393,-0.553693962
0.031074414,-0.058512912,-0.498568703
0.047137246,-0.058512912,-0.498568703
-0.739941482,-0.842616302,-1.242759705
-1.880402496,-1.726817997,-1.504604687
0.063200077,-0.00846376,-0.498568703
-1.80008834,2.043551494,1.816692191
0.705713324,0.592126071,0.011339946
0.914530129,0.825688782,0.176715725
-0.097428235,-0.242026472,-0.870664204
0.866341636,0.77563963,0.13537178
0.834215973,0.725590477,0.121590465
0.480833687,0.592126071,1.692660358
0.78602748,0.675541325,-0.002441368
0.914530129,0.608809121,-0.085129258
0.978781454,0.859054884,0.273184928
-0.258056547,0.258465054,1.196533023
-1.848276834,-2.043795963,-1.697543095
-1.045135275,-0.542321387,0.355872818
0.850278805,0.992519291,1.665097728
-1.478831717,-1.660085794,-1.325447594
-0.177742391,0.291831155,1.113845134
0.882404467,0.77563963,0.16293441
0.834215973,0.708907427,0.052683891
-0.996946781,-1.076179014,-1.380572853
-1.430643223,-1.59335359,-1.697543095
1.107284104,1.009202342,0.438560707
1.123346935,1.025885393,0.452342021
1.123346935,1.075934545,0.383435447
-1.478831717,-1.643402743,-1.587292576
-0.563250339,-0.642419692,-1.077383927
1.043032779,0.925787088,0.342091503
-0.450810521,0.241782003,1.375690116
0.3844567,0.241782003,-0.415880814
0.882404467,0.742273528,0.121590465
-2.008905146,-1.826916302,0.383435447
-1.173637924,-1.326424777,-1.435698113
0.51295935,0.39192946,-0.31941161
1.187598259,1.292814206,1.816692191
0.3844567,0.275148105,-0.305630295
0.930592961,0.825688782,0.204278354
0.641461999,0.525393867,-0.126473202
-0.996946781,-1.076179014,-1.380572853
0.705713324,0.608809121,0.080246521
1.203661091,1.292814206,1.747785617
-1.270014911,-1.509938336,-1.449479427
-1.462768886,-1.660085794,-1.601073891
0.432645194,0.325197257,-0.34697424
0.23989122,0.675541325,1.361908801
-0.98088395,-0.141928167,0.838218837
0.962718623,0.859054884,0.369654132
-1.414580392,-0.358807828,-0.581256592
-0.772067145,-0.875982404,-1.215197075
0.818153142,0.692224376,0.038902576
-0.081365404,-0.191977319,-0.719069741
-1.462768886,-1.660085794,-1.532167317
-0.83631847,-1.009446811,-1.173853131
1.075158441,1.042568444,1.058719875
-0.579313171,0.041585393,1.237876968
0.818153142,0.725590477,0.094027835
-1.832214003,-2.010429862,-1.669980465
0.336268207,0.141683698,1.003594615
1.283975247,1.35954641,1.775348247
0.223828389,0.074951494,0.038902576
1.621294701,0.39192946,-0.512350018
1.171535428,1.092617596,0.479904651
-1.896465328,-2.127211218,-1.62863652
0.400519532,0.492027766,-0.043785313
0.11138857,0.091634545,-0.526131333
-1.318203405,-1.076179014,0.121590465
-1.623397197,-1.57667054,-1.325447594
0.65752483,0.792322681,1.49972195
0.753901818,0.625492172,-0.016222683
0.802090311,0.658858274,0.052683891
1.043032779,0.925787088,0.231840984
0.336268207,0.241782003,-0.360755555
-1.478831717,-1.660085794,-1.463260742
-1.912528159,0.441978613,0.893344097
-1.832214003,-1.993746811,-1.504604687
1.219723922,1.125983698,0.535029911
-1.173637924,-1.276375624,-1.421916798
0.3844567,0.325197257,-0.236723721
1.171535428,1.025885393,0.493685966
0.207765557,0.108317596,-0.471006073
-1.125449431,-0.575687489,0.355872818
-1.093323768,-1.226326472,-1.380572853
0.882404467,0.792322681,0.121590465
0.78602748,0.692224376,0.066465206
0.047137246,-0.041829862,-0.402099499
0.255954051,-0.892665455,-0.278067665
0.802090311,0.658858274,0.052683891
1.203661091,1.109300647,0.521248596
-0.001051248,-0.559004438,-0.553693962
-1.944653821,1.993502342,1.816692191
-1.784025509,-1.960380709,-1.518386002
0.850278805,0.708907427,0.10780915
-1.767962678,-1.326424777,-1.380572853
0.898467298,0.758956579,0.149153095
-1.65552286,2.043551494,1.816692191
-0.611438833,-0.742517997,-1.173853131
0.914530129,0.758956579,0.190497039
0.464770856,0.39192946,-0.126473202
-1.093323768,-1.843599353,1.513503265
-0.290182209,0.325197257,1.417034061
1.894362832,0.692224376,0.56259254
-1.92859099,-2.160577319,-1.669980465
1.187598259,1.092617596,0.507467281
0.753901818,0.592126071,-0.043785313
-0.354433534,0.308514206,1.375690116
0.705713324,0.859054884,1.47215932
-1.92859099,-2.127211218,-1.697543095
0.705713324,0.825688782,1.582409839
0.191702726,0.108317596,-0.498568703
0.480833687,0.425295562,-0.195379776
-1.221826418,-1.39315698,-1.187634445
-1.205763587,-0.475589184,0.576373855
-0.932695457,-1.026129862,-1.284103649
0.802090311,0.175049799,-0.29184898
1.139409766,1.042568444,0.466123336
0.593273506,0.492027766,-0.126473202
-1.189700756,-0.709151896,0.149153095
-1.462768886,-1.876965455,0.397216762
0.914530129,0.758956579,0.190497039
0.705713324,0.625492172,0.066465206
0.207765557,0.141683698,-0.429662129
0.65752483,0.592126071,-0.098910572
1.043032779,0.925787088,0.342091503
-0.017114079,-0.091879014,0.810656207
-1.093323768,-1.19296037,-1.421916798
0.641461999,0.525393867,-0.126473202
-0.70781582,-0.809250201,-0.980914723
0.480833687,0.425295562,-0.057566628
-0.258056547,0.341880308,1.155189079
0.031074414,0.492027766,1.417034061
-0.611438833,0.909104037,1.623753783
0.769964649,0.658858274,-0.016222683
0.143514233,0.024902342,-0.595037907
-0.996946781,-1.142911218,-1.421916798
-0.691752989,-1.343107828,1.210314338
-0.113491066,-1.259692574,-1.187634445
-1.446706054,-1.643402743,-1.587292576
-0.30624504,0.175049799,1.07250119
0.577210675,0.441978613,-0.250505036
0.898467298,0.758956579,0.149153095
0.207765557,0.108317596,-0.471006073
0.047137246,0.008219291,-0.484787388
0.978781454,0.892420986,0.314528873
-1.1093866,-0.559004438,0.342091503
1.958614156,1.943453189,1.734004302
0.850278805,0.708907427,0.10780915
-0.354433534,-0.475589184,-1.036039982
1.171535428,1.059251494,0.521248596
0.994844285,0.925787088,0.355872818
0.753901818,0.592126071,-0.057566628
0.769964649,0.742273528,0.245622299
0.78602748,0.692224376,0.066465206
-1.045135275,-0.40885698,0.672843059
-1.125449431,-0.508955285,0.479904651
-1.751899847,-1.97706376,-1.65619915
-0.772067145,-0.759201048,0.052683891
-0.739941482,-0.875982404,-1.284103649
-0.065302573,-0.775884099,-0.553693962
0.400519532,0.925787088,1.775348247
0.625399168,0.508710816,-0.140254517
-0.274119378,0.19173285,1.168970394
0.882404467,0.742273528,0.121590465
0.400519532,0.925787088,1.775348247
-1.559145873,1.976819291,1.541065894
0.223828389,0.158366749,-0.415880814
-0.482936183,0.19173285,1.306783542
0.898467298,0.758956579,0.13537178
-0.177742391,-0.275392573,0.645280429
-0.225930885,0.291831155,1.458378005
-1.767962678,-1.97706376,-1.642417835
0.914530129,0.77563963,0.149153095
-0.788129976,-1.376473929,1.113845134
1.974676987,1.96013624,1.747785617
-0.450810521,-0.191977319,0.686624374
-1.045135275,-0.242026472,0.824437522
-1.832214003,-2.043795963,-1.614855206
-1.173637924,-1.343107828,-0.980914723
0.593273506,0.725590477,1.403252746
-1.92859099,0.992519291,-1.697543095
-1.960716652,-2.193943421,-1.68376178
0.191702726,-1.893648506,0.204278354
2.087116806,2.043551494,1.816692191
0.78602748,0.675541325,-0.002441368
0.51295935,0.475344715,0.025121261
0.047137246,-0.041829862,-0.484787388
1.203661091,1.109300647,0.521248596
0.994844285,0.825688782,0.190497039
0.850278805,0.708907427,0.10780915
0.3844567,-0.158611218,-0.236723721
-1.366391899,-1.559987489,-1.545948631
0.753901818,0.625492172,-0.016222683
-1.029072444,-0.175294268,0.893344097
-1.205763587,-0.442223082,0.410998077
-0.418684859,0.225098952,1.334346172
0.641461999,0.542076918,-0.085129258
0.866341636,0.792322681,0.204278354
-0.354433534,-0.508955285,-1.063602612
-1.784025509,-2.043795963,-1.697543095
-0.145616729,0.341880308,1.265439597
-1.173637924,-1.293058675,-1.380572853
0.529022181,1.042568444,1.816692191
-0.017114079,0.341880308,-0.222942406
0.930592961,0.792322681,0.16293441
0.834215973,0.642175223,0.066465206
-1.141512262,-1.293058675,-1.408135483
-1.237889249,-0.742517997,0.190497039
0.898467298,0.792322681,0.094027835
-1.832214003,0.558759969,0.948469356
1.235786753,1.142666749,0.548811225
-0.354433534,0.341880308,-0.057566628
0.545085012,1.059251494,1.802910876
-0.611438833,0.97583624,1.417034061
1.026969948,0.942470138,0.355872818
0.288079713,0.892420986,1.568628524
0.143514233,0.158366749,-0.471006073
0.882404467,0.742273528,0.121590465
-0.98088395,-1.743501048,1.720222987
0.882404467,0.692224376,0.080246521
-0.868444132,-1.042812913,-0.677725796
0.673587662,0.508710816,-0.126473202
0.23989122,0.108317596,-0.484787388
0.914530129,0.725590477,0.10780915
0.23989122,-0.60905359,0.879562782
-0.996946781,-1.059495963,-1.311666279
1.219723922,1.109300647,0.56259254
1.300038078,1.392912511,1.816692191
-0.386559196,0.091634545,0.920906726
0.545085012,0.508710816,-0.016222683
-0.804192807,-0.909348506,-1.297884964
-1.173637924,-0.709151896,0.286966243
0.994844285,0.892420986,0.259403614
-1.157575093,-1.259692574,-1.408135483
0.65752483,0.492027766,-0.126473202
1.155472597,1.042568444,0.521248596
0.914530129,0.809005732,0.10780915
1.187598259,1.075934545,0.535029911
-2.008905146,-2.17726037,0.769312263
0.223828389,0.492027766,1.47215932
-1.703711353,-1.927014607,-1.697543095
1.283975247,1.192715901,0.645280429
-0.017114079,-0.075195963,-0.512350018
-1.414580392,-1.209643421,-1.173853131
-0.03317691,0.508710816,1.361908801
1.717671689,1.37622946,1.141407764
0.400519532,0.892420986,1.747785617
-1.960716652,-2.210626472,0.783093578
0.255954051,0.19173285,-0.471006073
-1.141512262,-1.309741726,-0.953352093
0.802090311,0.675541325,0.025121261
-1.960716652,-2.17726037,-1.697543095
-1.960716652,-2.17726037,-1.614855206
0.336268207,0.208415901,-0.526131333
-0.225930885,1.593109122,1.734004302
-1.719774185,2.043551494,1.816692191
-1.173637924,-1.326424777,-1.573511261
1.717671689,1.37622946,1.141407764
0.288079713,0.158366749,-0.443443444
1.219723922,1.125983698,0.535029911
-0.001051248,-0.075195963,-0.471006073
-0.563250339,-0.79256715,-1.063602612
0.641461999,0.508710816,-0.112691887
-0.017114079,0.57544302,1.196533023
0.978781454,0.909104037,0.300747558
0.78602748,0.742273528,-0.112691887
1.235786753,1.125983698,0.576373855
-1.446706054,-1.643402743,-1.587292576
0.914530129,0.77563963,0.149153095
-0.225930885,0.158366749,1.100063819
-0.258056547,-0.308758675,-0.884445519
-0.450810521,-0.492272235,-1.091165241
-0.804192807,-0.909348506,-1.297884964
0.255954051,0.625492172,1.485940635
0.255954051,0.125000647,-0.29184898
-0.964821119,-1.076179014,-0.980914723
-1.157575093,-1.259692574,-1.394354168
-1.125449431,-1.309741726,-1.339228909
-1.029072444,-1.176277319,-1.394354168
0.978781454,0.892420986,0.314528873
1.187598259,1.092617596,0.507467281
1.235786753,1.142666749,0.548811225
-1.029072444,-0.20866037,0.810656207
-1.029072444,-1.142911218,-1.490823372
-0.916632625,-1.059495963,-1.353010224
-0.83631847,-0.976080709,-1.22897839
0.625399168,0.508710816,-0.140254517
0.625399168,0.508710816,-0.140254517
0.882404467,0.758956579,0.094027835
0.898467298,0.809005732,0.13537178
0.850278805,0.708907427,0.10780915
0.3844567,0.892420986,1.802910876
-1.173637924,-1.276375624,-1.421916798
0.882404467,0.592126071,0.121590465
0.898467298,0.77563963,0.10780915
0.063200077,0.508710816,1.279220912
-0.209868053,-0.292075624,0.645280429
0.753901818,0.592126071,-0.043785313
1.492792052,1.159349799,0.9898133
-1.125449431,-1.276375624,-1.394354168
-0.225930885,0.258465054,1.141407764
0.769964649,0.658858274,-0.016222683
0.978781454,0.492027766,0.369654132
0.063200077,0.058268443,-0.305630295
0.641461999,0.525393867,-0.126473202
0.962718623,0.842371833,0.16293441
-1.976779483,0.57544302,1.789129562
1.830111507,1.860037935,1.651316413
-1.623397197,-1.793550201,-1.62863652
0.223828389,0.125000647,-0.236723721
0.802090311,0.675541325,0.025121261
0.866341636,0.792322681,0.204278354
0.930592961,0.825688782,0.204278354
-0.723878651,-0.892665455,-1.311666279
-0.595376002,-1.676768845,-1.408135483
-0.884506963,-0.99276376,-1.366791538
1.155472597,1.276131155,1.816692191
0.689650493,0.642175223,-0.098910572
-0.579313171,-0.141928167,0.948469356
0.641461999,0.809005732,1.52728458
0.609336337,0.525393867,-0.126473202
0.818153142,0.758956579,0.121590465
-0.70781582,-0.809250201,-1.311666279
0.255954051,0.125000647,-0.471006073
-1.816151172,-1.960380709,-1.697543095
0.882404467,0.725590477,0.052683891
0.625399168,0.942470138,0.383435447
-1.591271535,-1.793550201,-1.62863652
0.689650493,0.592126071,-0.043785313
0.641461999,0.542076918,-0.085129258
-0.531124677,-1.743501048,-1.463260742
0.65752483,0.608809121,-0.002441368
0.802090311,0.692224376,0.094027835
0.737838986,0.658858274,0.204278354
0.191702726,0.125000647,-0.443443444
0.850278805,0.725590477,0.066465206
0.416582363,0.291831155,-0.333192925
1.203661091,1.092617596,0.548811225
-1.575208704,-1.743501048,-1.339228909
0.127451401,0.458661664,1.430815376
0.368393869,0.291831155,-0.34697424
-0.065302573,-0.191977319,-0.774195
-0.916632625,-1.042812913,-1.311666279
0.3844567,-0.642419692,1.293002227
0.272016882,0.208415901,-0.374536869
1.026969948,0.909104037,0.328310188
0.416582363,0.859054884,1.375690116
1.589169039,-1.076179014,-1.077383927
0.753901818,0.658858274,0.038902576
0.416582363,0.291831155,-0.402099499
1.557043377,1.493010816,1.279220912
0.641461999,0.525393867,-0.126473202
0.866341636,0.742273528,0.080246521
-0.884506963,-1.026129862,-0.994696037
-0.193805222,0.074951494,0.934688041
0.914530129,0.77563963,0.149153095
1.219723922,1.109300647,0.493685966
-0.70781582,-0.709151896,0.066465206
-0.049239742,0.408612511,1.403252746
1.187598259,1.075934545,0.535029911
1.219723922,1.125983698,0.535029911
-0.723878651,-0.942714607,-1.215197075
-1.318203405,-1.142911218,-0.098910572
0.914530129,0.792322681,0.121590465
0.593273506,0.458661664,-0.154035832
-0.450810521,-0.091879014,0.948469356
-0.081365404,0.475344715,1.196533023
0.769964649,0.675541325,0.052683891
-0.129553897,-0.275392573,-0.898226834
0.914530129,0.77563963,0.16293441
-2.008905146,-2.210626472,1.816692191
-0.145616729,1.426278613,1.237876968
0.416582363,0.558759969,1.458378005
1.187598259,1.075934545,0.548811225
0.769964649,0.909104037,1.609972469
0.705713324,0.325197257,0.273184928
0.818153142,0.642175223,0.038902576
-0.225930885,1.409595562,1.623753783
-1.157575093,-1.309741726,-1.421916798
0.898467298,0.825688782,0.231840984
0.994844285,0.925787088,0.314528873
0.23989122,0.108317596,-0.581256592
0.65752483,0.825688782,1.541065894
1.171535428,1.075934545,0.493685966
0.609336337,0.508710816,-0.112691887
-1.92859099,-2.160577319,-1.669980465
-0.466873352,-0.258709523,0.6177178
-0.900569794,-1.042812913,-1.339228909
0.737838986,0.625492172,-0.043785313
0.866341636,0.725590477,0.10780915
0.593273506,0.458661664,0.259403614
1.846174338,1.676524376,1.47215932
0.11138857,0.041585393,-0.471006073
1.637357533,0.39192946,-0.471006073
-0.225930885,0.141683698,1.058719875
0.207765557,0.19173285,-0.140254517
-1.446706054,-1.643402743,-1.587292576
-0.563250339,-2.160577319,-1.614855206
-1.205763587,-1.359790879,-1.270322334
0.689650493,0.408612511,-0.057566628
1.010907116,0.742273528,1.816692191
-1.671585691,-1.860282404,-1.62863652
0.65752483,0.859054884,1.485940635
-0.723878651,-1.343107828,1.210314338
-0.996946781,-1.142911218,-1.394354168
0.818153142,0.825688782,0.16293441
-1.205763587,-1.343107828,-1.477042057
1.155472597,1.075934545,0.466123336
0.063200077,-0.058512912,0.080246521
0.593273506,0.475344715,-0.181598462
-1.848276834,-2.093845116,-1.669980465
-1.687648522,-1.927014607,-1.669980465
0.882404467,0.758956579,0.094027835
0.769964649,0.675541325,0.052683891
-0.16167956,0.291831155,1.375690116
-0.225930885,-0.325441726,-0.222942406
0.898467298,0.758956579,0.149153095
-1.061198106,-0.508955285,1.816692191
-1.944653821,-2.127211218,-1.65619915
-1.221826418,-1.376473929,-1.545948631
0.11138857,0.341880308,1.816692191
0.3844567,0.258465054,-0.429662129
1.107284104,0.992519291,0.286966243
-1.334266236,-0.60905359,0.355872818
-1.205763587,-1.376473929,-1.504604687
0.191702726,0.675541325,1.430815376
-1.013009613,-1.176277319,-1.394354168
0.288079713,0.225098952,-0.360755555
-0.193805222,0.308514206,1.265439597
-0.820255638,-0.709151896,0.052683891
0.320205376,0.558759969,1.430815376
-1.334266236,-1.493255285,-1.132509186
-1.446706054,-1.59335359,-1.601073891
0.866341636,0.725590477,0.10780915
-0.563250339,-0.525638336,0.410998077
-1.141512262,-1.293058675,-1.408135483
-2.008905146,-2.210626472,0.879562782
0.866341636,0.742273528,0.080246521
0.095325739,-0.091879014,-0.29184898
0.095325739,0.708907427,1.458378005
-1.703711353,-1.927014607,-1.697543095
0.400519532,0.859054884,-0.002441368
0.11138857,0.642175223,1.417034061
-0.354433534,0.175049799,1.168970394
0.834215973,0.708907427,0.052683891
0.898467298,0.77563963,0.10780915
-1.350329067,-1.509938336,-1.559729946
1.235786753,1.125983698,0.576373855
2.00680265,1.37622946,1.210314338
-1.976779483,0.058268443,-0.236723721
0.496896519,0.441978613,-0.181598462
-1.157575093,-1.293058675,-1.435698113
-1.013009613,-0.442223082,0.493685966
