RHOB,GR,NPHI,PEF,DTC
-0.827885012,0.045998025764949664,0.5783594124563837,-0.816135663,1.0145336183767069
-0.830266051,0.10264092033001894,0.449371772,-0.81467394,0.9785307942585368
-0.804701031,0.14803892555876003,0.325056347,-0.806698169,0.9364883394995182
-0.787860804,0.25548430724805077,0.5112957997691705,-0.767923846,0.9596322233406626
-0.78525706,0.4188565021138526,0.7499729039253853,-0.737200222,1.0310168389938883
-0.785019193,0.4680480930811963,0.9318722040844626,-0.775349649,1.0682777940834283
-0.737249617,0.5114235159410995,0.9911801937916271,-0.809617811,1.083567648
-0.67562405,0.5827736995922381,0.8658146279290324,-0.811344217,1.1366531372615492
-0.642194728,0.6105994521855498,0.6934083393485078,-0.734134526,1.1919526559059619
-0.654640102,0.6589357768586669,0.3571124978369373,-0.731087464,1.2032421961181956
-0.701674754,0.6881207190575791,0.092088109,-0.767798394,1.1722980017906772
-0.731510956,0.6939116272467593,0.1872918457932439,-0.770796771,1.0874298986665207
-0.719405799,0.5771394541713257,0.5440077258254947,-0.70536118,1.0313200756782681
-0.663172042,0.46140089797949263,0.9027397471447686,-0.656528927,0.9920519349834952
-0.641148019,0.3750633969847409,0.8223660064381452,-0.69769484,0.9575637880254548
-0.636458437,0.39273133123108983,0.5111574938209821,-0.727514056,0.9497489179957067
-0.606150292,0.2706645187743937,0.21663732807398317,-0.69345113,0.9402471686957409
-0.550407432,0.3367746653874238,0.3027668233674594,-0.609924494,0.9418015074589213
-0.547076345,0.4310805336097192,0.5828108944592795,-0.586569065,0.9415399407266193
-0.587678637,0.6059232989309784,0.6939906800695561,-0.601408336,0.9371324664513242
-0.634300102,0.5680239278631612,0.46835672631940184,-0.617808275,0.9579975568678467
-0.648219588,0.5615767712053819,0.155849936,-0.609336996,0.9875460595024342
-0.651976655,0.4451572168689506,0.2449870503436093,-0.605680653,1.0632512952450246
-0.657051467,0.40426390339530577,0.5351893295748006,-0.629320185,1.1338461901577994
-0.678949923,0.3407519599112971,0.7147853866689808,-0.660674742,1.1517783197688465
-0.690940412,0.5418015444420322,0.561656507,-0.660706105,1.162537196
-0.705151783,0.5091006208019659,0.4375078626993575,-0.652439932,1.1586533571422355
-0.714438074,0.4356548815770298,0.4068570374385905,-0.638012579,1.122709774714037
-0.751627779,0.26461794928016774,0.4751891686074381,-0.642995352,1.0902855442858976
-0.766240964,0.22960535713502186,0.895877546,-0.680321075,1.0882984408548395
-0.77102484,0.3855182111426974,1.061277759372816,-0.717135017,1.0683892485707989
-0.746772354,0.475283922,0.9574459590280793,-0.734121928,1.0904647752885575
-0.694389484,0.5902748852320182,0.6480701074436164,-0.705928862,1.1368383929822659
-0.661186658,0.6087914518539915,0.4414849078074278,-0.684526992,1.1654455566987254
-0.658938293,0.5435128425109299,0.5579359486682753,-0.689429192,1.1623745324263903
-0.70572418,0.551267393,0.373907036,-0.705709322,1.146742784
-0.729921701,0.42868594102177615,0.7165833639954298,-0.718436383,1.1449851163668654
-0.747958846,0.40666079235769614,0.8472769204106854,-0.708437505,1.1186803418729374
-0.737726299,0.360094451,0.8635439263414707,-0.694068154,1.0662123709627365
-0.701450155,0.3882871102907496,0.5620765632269723,-0.696435991,1.002892142964469
-0.6820095,0.3899093606673295,0.34437957263743374,-0.699442505,0.9459815539741656
-0.692664237,0.4562019402425933,0.44866525611727065,-0.726645604,0.949038521
-0.749178033,0.5416721828620638,0.46664224635197943,-0.744376828,1.0032877561365567
-0.768537187,0.6173379913540186,0.4722113087779093,-0.745843407,1.0623631732988086
-0.755864844,0.5752322000982498,0.612192773,-0.713773407,1.0936673358934168
-0.71544735,0.5611585786270239,0.603774522,-0.690518103,1.087866177945195
-0.702658917,0.625563041,0.6070240703936656,-0.697001049,1.0298315050813507
-0.712075514,0.5487773740871844,0.3600222747292506,-0.741279375,1.0092485650005192
-0.746988424,0.5190844261371522,0.23687559897405466,-0.757068458,1.0201906884690333
-0.755014304,0.2598098829333276,0.1088663767972545,-0.748100621,1.0565454477872076
-0.70614637,0.4000352851105421,0.048398416109093186,-0.741597729,1.0668700529543826
-0.622006356,0.3505347062177054,0.12429284307819848,-0.779607137,1.0720687539028761
-0.629093562,0.4105681754980578,0.2097978204534909,-0.805428429,1.0734629396630595
-0.715387173,0.3434203295616812,0.47936724990217067,-0.807865685,1.0499018545429013
-0.817544903,0.15559241713380384,0.44994426519878855,-0.810150457,1.020227337877567
-0.844391183,0.084621643,0.3966266788569322,-0.82378022,0.9538998460822447
-0.84275644,-0.062030886,0.17618091043836487,-0.874472073,0.8667147941921811
-0.829954739,0.11937602236173094,0.1308799311902944,-0.880797285,0.7851230522481896
-0.794808227,-0.021538925,0.25154652080029694,-0.886892459,0.7877306865041259
-0.752630421,0.074639751,0.23069272330903973,-0.844563492,0.8665907881814411
-0.719404377,0.036392865,0.2499968940404004,-0.812736129,0.8868343442566157
-0.739160608,0.19514848399425086,0.30984162200405024,-0.820824491,0.9295967345627492
-0.80953466,0.084656088,0.2650204316311619,-0.799602924,0.9732828923781413
-0.857858153,0.12763398600122194,0.38881945775754967,-0.760610503,0.9982773231032988
-0.869652946,0.052598528198252135,0.2719340164068691,-0.7078588,1.0272188502818704
-0.839817218,0.12096995096515842,0.48001018006955065,-0.679150541,1.0501252656048992
-0.803972741,-0.001709607,0.4350997114804646,-0.700833104,1.0012690235114874
-0.783598624,-0.100445025,0.31519680277207723,-0.757272383,0.9306967205511276
-0.78168858,-0.098497712,0.11701486674441637,-0.859092152,0.8668257465922972
-0.824309899,-0.011317319,-0.044910999,-0.923453792,0.8645640228183091
-0.896597311,0.029640547286091435,0.07515762,-0.956274009,0.8623263975875285
-0.98967108,-0.074445643,0.8196529827114378,-0.9773654,0.8861882092848048
-1.059074236,-0.128664858,1.3995158798137948,-1.002727008,0.9234612131524153
-1.087612594,-0.155759093,1.5127550535859142,-1.020623051,0.9243197142536452
-1.077426957,-0.111155883,1.0823113970533673,-0.956775554,0.9445682905433418
-1.038749398,-0.157538771,0.8057174811753733,-0.835866768,0.9541734619216384
-0.961744448,-0.022509648,0.9085284720857717,-0.749839887,0.9423256447690163
-0.856248523,-0.018969554,0.924553978,-0.781256383,0.8843893731109379
-0.820364244,0.17437153421760762,0.9558625063155622,-0.895016646,0.8860150026711808
-0.884570811,0.28833500456648625,0.801230459,-0.941349704,1.043953596873288
-0.965522364,0.34359000502930176,0.9452549107045881,-0.956947328,1.0833372080954413
-1.034402875,0.32638746627197346,0.876930058,-0.927814423,1.0799137468648656
-1.047251012,0.2201560932588092,0.7926901740679384,-0.926458861,1.1207296995175056
-1.072646398,0.29437570558911097,0.44792598311962323,-0.949746184,1.0746568084009154
-1.096096202,0.38570191989452435,0.18110361742948608,-0.997295442,1.0023057514408633
-1.130625302,0.4431466266480547,0.3640834601523772,-1.051077531,0.9571009000963125
-1.178890514,0.31429381694093034,0.5901117787057568,-1.070154344,0.9433779360872602
-1.204383984,0.2249110881564975,0.9580629834553778,-1.087519579,0.9496490105281722
-1.243794097,0.2634542053361537,1.1709659394373424,-1.065372805,1.004222568578394
-1.255376611,0.3391878840084683,1.0720724745847532,-0.997537291,1.0607239886987256
-1.239947475,0.3486333206162307,0.7886437615473662,-0.891004812,1.0831208255969915
-1.186295191,0.47896166880957175,0.8264736499243046,-0.836196538,1.0937747740117576
-1.150356894,0.6155606091366168,0.8319403745835818,-0.880472501,1.0545975038719444
-1.145891912,0.6444653955257806,0.9033332214217299,-0.970804768,0.9499095730859612
-1.173825178,0.6752820286700278,0.46283497899174875,-1.030222084,0.8646769835674502
-1.179282378,0.5455716563276733,0.28036468502836415,-1.048030337,0.845844181
-1.177289413,0.6917512633140513,0.31607866402058393,-1.020698768,0.8626803411365606
-1.173427153,0.686562001,0.5593342092111427,-0.994061646,0.8987102756634312
-1.170572275,0.7049270082289522,0.48667156013446217,-0.990016743,0.9427754794165529
-1.15598752,0.6364875877294818,0.20859074773504518,-1.003808833,0.9850152383453398
-1.143098633,0.5730307568643321,0.26954170920498843,-1.007882343,0.9715593636993889
-1.144362361,0.6031401113274235,0.723083315,-1.001815513,1.029982621171773
-1.163579837,0.2999696371558151,1.0063583080692455,-0.998963453,1.029212480518242
-1.176160255,0.42717850866525264,0.8323026253495148,-0.984960878,0.9837355195960671
-1.161489261,0.4868338440836033,0.5898972548102116,-0.986057531,0.961829685
-1.137538609,0.8347009132075102,0.6400243834215356,-0.946303214,0.9454016892558742
-1.071716726,0.8596916825377096,0.7755834833673954,-0.894841197,0.9310687375962873
-1.013833063,0.7241868298755771,0.6675909435810516,-0.837137296,0.9396080622874788
-0.975868632,0.6291938398992294,0.5305344565138854,-0.821455949,0.9441350237882082
-0.983198917,0.571601401,0.7768380852633314,-0.886771863,0.9331226136971428
-1.01082324,0.5794791892782618,1.2675874182270852,-0.949013025,0.9830989236240875
-1.029111045,0.6484730530259577,1.5589796424028113,-0.998248929,0.9593309950053108
-1.018065864,0.5271951676105744,1.1610310331596863,-1.002428469,0.8860802690792084
-1.001662516,0.4560302236052651,0.5853156025876541,-0.953961417,0.9257560720531617
-0.989258366,0.44740509759997327,0.1902459406748344,-0.918596864,0.9419425827912778
-1.01683957,0.48980482284528803,0.00939207,-0.863668519,0.9315321276126861
-1.06409124,0.6060883816831473,0.3299901872478819,-0.834751611,0.9603330815461578
-1.12447535,0.5432778484086936,0.7943104512788486,-0.847311622,0.968404498
-1.19083883,0.5365439019556761,1.010438547979211,-0.908669111,1.0244897204514747
-1.259248821,0.23122122873085166,0.769426513,-0.972104428,0.9402993814931417
-1.303890587,0.000760511,0.44847364013442065,-1.010192178,0.5619634787154296
-1.332644542,0.076597781,0.45507550114907136,-1.007318466,0.4925192763266636
-1.32163253,0.23889515162625768,0.4939448252887579,-1.01939924,0.4353897950596699
-1.30808406,0.4583628144844501,0.5267432465314951,-1.050561289,0.41398751372242554
-1.295341115,0.22373203517212664,0.6662811049375249,-1.109727438,0.4332535832291721
-1.341476895,0.24465646225269128,0.7427013506864169,-1.155325436,0.4671372654965013
-1.402449513,0.093479977,0.8071022532909714,-1.12600993,0.48664783208491325
-1.426550845,0.15611420103127768,0.7880323031796378,-1.026652612,0.5905530710230174
-1.350856058,-0.006950154,0.7513897907966632,-0.875093033,0.5961770059885834
-1.196486988,-0.004007752,0.7202474008671588,-0.783875649,0.5250283525917065
-0.994082044,-0.06179704,0.5367537285188657,-0.766484693,0.38866374007869897
-0.835230933,-0.034457095,0.4396010782505946,-0.790995564,0.37440760184697586
-0.784741049,0.023737500241689437,0.45606912036804265,-0.780177969,0.24215977811923298
-0.832059057,0.24920937753674804,0.46743632793878875,-0.752920936,0.17926503518166684
-0.916567243,0.3761156399014427,0.2665970338088243,-0.739290517,-0.026064826
-0.984163652,0.41550203129427016,0.069554945,-0.781277904,0.078756649
-1.032372003,0.3470036708740471,0.1242922008405557,-0.84599464,0.2919051463333736
-1.040995394,0.3755382330759604,0.31147624395908685,-0.908439203,-0.010493324
-1.027077803,0.3378404313126268,0.3672355941116297,-0.934291464,-0.010362038
-1.011336881,0.3022034845691881,0.4159914390346248,-0.936053039,0.21784411573441032
-1.017415284,0.2623626691835409,0.5310440052733911,-0.92660964,0.37925035122643236
-1.002094657,0.3147535991296461,0.5893553779341983,-0.931972049,0.7173351044391643
-0.980440702,0.41497335830689724,0.42433711102420646,-0.942357649,0.7150387396056694
-0.958631801,0.41933491,0.075056781,-0.946927061,0.7259291520350181
-0.957446257,0.47509766134486625,-0.124268427,-0.922524188,0.7310118800398525
-0.955234851,0.5362581328121792,-0.092735526,-0.865664462,0.7458679651640426
-0.933732998,0.5963354880438942,-0.035856669,-0.750188947,0.7508076094874955
-0.886913469,0.3816128692054862,-0.004902685,-0.665504375,0.7213775902328485
-0.820609218,0.22047273572120174,-0.02339115,-0.674692934,0.6709875933086665
-0.754333398,0.1083384432158394,0.20527311761223732,-0.754104855,0.6244653696317963
-0.722435523,0.19223695539558108,0.4446447493367799,-0.855399984,0.5985948663965377
-0.718592218,0.11244765083198145,0.5671842490269167,-0.893918155,0.7283580573755511
-0.736434141,0.25718310292674407,0.5905286232632503,-0.896469446,0.7739283992889703
-0.765515991,0.3161194226872922,0.6604576962902707,-0.867432467,0.901316404
-0.816730375,0.5100421281718002,0.7501446091045391,-0.866255241,0.9467667562583282
-0.869397074,0.5441338801833646,0.7279724090827991,-0.880356235,0.9669078944296849
-0.889606295,0.5244686235198814,0.675525337,-0.885158442,0.9351318073223815
-0.881324541,0.40330861787911715,0.7595104475724295,-0.874129573,0.8971082425591383
-0.871147907,0.4831864598593284,0.81187702,-0.877797464,0.8752325304474294
-0.877990139,0.6485138771893145,0.8430159839945687,-0.878973116,0.8156646048400713
-0.875722346,0.622388196,0.6770484151364957,-0.878467766,0.8120659289758667
-0.853220694,0.5379602454501737,0.5932395054794286,-0.863543198,0.8142734312744059
-0.803397975,0.5102546689724852,0.4929593425167005,-0.850273387,0.7813270718851967
-0.766375061,0.5300768435420883,0.3424334402821683,-0.811246979,0.7997135542710467
-0.765922071,0.5830456906228246,0.30298691332257477,-0.762942779,0.7878923457688924
-0.810215092,0.6292851839659944,0.3232870588626509,-0.729767333,0.7745424029795128
-0.857916909,0.7560138611883158,0.5545703612095476,-0.733130649,0.7186037782558582
-0.884611087,0.847518171,0.6944300050997028,-0.7623209,0.743414961
-0.882019663,0.8323468896450718,0.8067973807831565,-0.778679765,0.817230491
-0.887131435,0.9819041862330288,0.7567430441333757,-0.795209092,0.8693053587974827
-0.906010117,1.0956589430162296,0.6561929057299108,-0.806050964,0.9681795804408957
-0.899255072,1.2646431851392452,0.5468819634130857,-0.80445329,0.9394699991496401
-0.874974155,1.262696382658963,0.5291036537752962,-0.777739926,0.8423564576807697
-0.835454585,1.2712026082713384,0.703328687,-0.750534859,0.7844091410901116
-0.821736007,1.150965483967307,0.8587965638761448,-0.756639349,0.7841184556000811
-0.800391942,1.124856387638789,1.010095994656147,-0.789458911,0.749835646
-0.781493833,1.0749746130625006,0.9833224456873677,-0.814750313,0.8357635709720939
-0.753650122,1.0472718432684078,0.8540140902645257,-0.827341687,0.8981354314886838
-0.747546132,1.099312195712105,0.5808671176937574,-0.810068309,0.878568635
-0.75436941,1.0976631544898185,0.38336857639689803,-0.778948253,0.8433801323285407
-0.785379784,1.1577905193492364,0.34400811574690243,-0.759030939,0.8510704945893125
-0.815209353,1.1476709736533306,0.4102232671349606,-0.762708803,0.8043725541915578
-0.811548475,1.1699525491363443,0.539550892,-0.780688044,0.7729398677879625
-0.7766313,1.2635899216376894,0.7179343094400211,-0.794027667,0.7727390486783796
-0.743091574,1.0004574946120561,1.0180213961024207,-0.800345531,0.7146586894934259
-0.737139213,0.9984147553161142,1.174065191520363,-0.788596101,0.6754292068852349
-0.734692783,0.9685432016388552,1.198038793417593,-0.772532101,0.68992432
-0.742313057,0.9327289249243392,1.0664640187098606,-0.761772639,0.6827470500135895
-0.745158933,0.8433757936692091,0.9535447037089378,-0.76978384,0.6479867931489027
-0.746604615,0.8770600694607649,0.7397956412991746,-0.776459031,0.6661363091038917
-0.737576566,0.8759090830782501,0.5151994099596685,-0.767193706,0.6174849024890937
-0.741079655,0.9760844459949906,0.41598201883081254,-0.740424833,0.6156966094895712
-0.753663864,1.2130131155991533,0.4439264575388998,-0.715892965,0.5705655593783654
-0.767562027,1.3706627828990559,0.5599178344074762,-0.70805157,0.595006232
-0.77453409,1.430065263662513,0.5853130336370834,-0.711607788,0.6263701376622344
-0.774871463,1.3359122308062625,0.6795148,-0.686077686,0.6237168170851896
-0.750065532,1.3601370365051888,0.8261336655518108,-0.649814892,0.6424351528258911
-0.701701763,1.3652048467974796,0.9416276983312524,-0.664746415,0.6282407660623781
-0.671879302,1.2885337431281907,0.7970029212458312,-0.72229009,0.5273252195124579
-0.672867256,1.4003863487625858,0.46772856905457666,-0.779759753,0.48443279880654766
-0.686609526,1.5852682872426305,0.37200479409358017,-0.81146232,0.49368703883033016
-0.693388263,1.7727851706756366,0.5029083787408819,-0.82140254,0.5346571200969322
-0.688430488,1.8144426616149254,0.7069075136818113,-0.817634655,0.5556030403103486
-0.676057138,1.754970524438594,0.7211958457799961,-0.78340153,0.5827512539458529
-0.659185163,1.6745162963849705,0.6668326153781782,-0.758750903,0.6062576161613495
-0.648715697,1.5210072202623681,0.7659765723078492,-0.750428697,0.5388085499417036
-0.658355946,1.4858292903609729,0.8708219026752528,-0.751345571,0.5333131391141449
-0.670428882,1.4946238366291458,0.8461310793762148,-0.7538987,0.511818983
-0.673525892,1.4000954765610454,0.6130545094455802,-0.768968272,0.5603860459125778
-0.655435677,1.4278502972194353,0.4264615842958803,-0.783442866,0.5901504289583588
-0.601415221,1.5554166354215089,0.49051372456177156,-0.771684513,0.5741803007186936
-0.5429331,1.6801199235913968,0.8146409982225039,-0.750247212,0.5548569978710023
-0.518642232,1.708408264956691,1.0560045774093163,-0.732493286,0.5636634112672531
-0.537023384,1.635954808,0.857064957,-0.727570089,0.5008130997616758
-0.546267977,1.659218460154975,0.313640111,-0.679421785,0.48667092612458474
-0.498875577,1.7289910448613408,-0.127159792,-0.652306607,0.48971835394096985
-0.442662195,1.8039990740241363,-0.090914213,-0.700450843,0.532809585
-0.433227118,1.8112461291191009,0.089204452,-0.777629565,0.5689514768379587
-0.49241526,1.6405896271924616,0.1469336984192064,-0.829566619,0.6184081675820728
-0.570754066,1.5278309799550336,0.12987303834165417,-0.827388009,0.5745302275696728
-0.615332338,1.550597597411252,0.1719473783168284,-0.809766359,0.4850769257583537
-0.616385208,1.4991264869804313,0.3125550731707997,-0.783932601,0.3944036483169452
-0.583549607,1.3066813612521775,0.33183312480125166,-0.761815024,0.40190624474973885
-0.565484032,1.1919812699644654,0.3282613625363343,-0.769858638,0.4073198222639339
-0.588445308,1.218978802,0.2578700565664707,-0.789344088,0.48395786177031264
-0.639431301,1.2656556245108876,0.23403797180564254,-0.807920669,0.5319601212187827
-0.676463218,1.239191102759771,0.32120433391129694,-0.840918697,0.544325047
-0.679316675,1.0943316472474924,0.44372734806516506,-0.890740392,0.5553630616849696
-0.653506206,1.1074900419188851,0.5468614103717472,-0.925235837,0.5500132443170328
-0.623349689,1.0679668895470422,0.4403656147506802,-0.9120777,0.5424353407181457
-0.609684655,1.093954534003787,0.25548674140997396,-0.865102291,0.5479563560216594
-0.62121315,1.162892774823475,0.09324594,-0.834199151,0.5255896417266138
-0.657290756,1.2081131949098425,0.1344255736359171,-0.8413398,0.5350356636183833
-0.688935127,1.170219182004478,0.3919499682793929,-0.842712159,0.5643165751316339
-0.690856069,1.0376028943637592,0.5612051925783491,-0.807928148,0.5385163585189248
-0.666115528,1.0211459069720874,0.5597756743150457,-0.777388897,0.4701681257495063
-0.631058097,1.1045325861322588,0.5385714025697967,-0.786876782,0.4155137379023896
-0.614816328,1.2250450183927342,0.5135228248867105,-0.821180244,0.3285028964714438
-0.631809132,1.308679194,0.4613694925469085,-0.827998078,0.3500321956849269
-0.658263547,1.4319740486295915,0.3085664670667748,-0.812688363,0.4592189733884222
-0.671249097,1.509418004518404,0.2153634576119933,-0.816329746,0.44225177915145303
-0.670648743,1.381449293288137,0.2683436285319266,-0.834498477,0.4941695061883475
-0.671221614,1.2844105022278418,0.38703710965051197,-0.843921142,0.5093529262111027
-0.678567536,1.2000425121193332,0.5820103897776577,-0.821165546,0.493525882
-0.674160836,1.1329620260876103,0.7736399206810869,-0.778626881,0.542298282
-0.652404057,1.0286800071004716,0.8254708245807351,-0.744340872,0.5885398606997255
-0.629551764,0.8654859076527478,0.7360309792945072,-0.723446845,0.5962723949998314
-0.624745144,0.8273778230192522,0.4836611573908247,-0.707094016,0.5671923025961645
-0.648534217,0.7663758003855053,0.25747269465424505,-0.701342916,0.5417696256594156
-0.683854628,0.7126976333870189,0.22168720817576773,-0.728720283,0.49895502222686017
-0.715260184,0.5745506916445032,0.3904125454714804,-0.781215834,0.5285677870949623
-0.730649991,0.5074464765550792,0.6489731639711053,-0.818831565,0.5563184577301961
-0.717475854,0.5243795757941209,0.8137319467586311,-0.817604342,0.5546576850231889
-0.6725839,0.5121402352244542,0.8490920255110461,-0.775617874,0.4709693931807704
-0.614629635,0.3678168520985954,0.7935332833867371,-0.666711127,0.3346278750364554
-0.477696882,0.1200618683930767,0.6507167608668217,-0.386663556,-0.213537615
-0.15351918,-0.008821815,0.2674587701744208,-0.080257848,-0.832365023
0.301405785,0.027606483145346722,-0.272969803,-0.14748992,-0.922325393
0.48557457253993264,0.21476602737103548,-0.650653379,-0.484788664,-0.753012161
0.17097978480879822,0.3504293288332902,-0.646650215,-0.724732857,-0.125743579
-0.324100168,0.43756417688669996,-0.32866,-0.825419623,0.4621815553679037
-0.664467991,0.44464283237052377,0.063914588,-0.878095084,0.6204028019929585
-0.80976921,0.5259326802341916,0.3870548796620658,-0.931358962,0.6314302733856318
-0.851591636,0.6614168656266274,0.5048866244150542,-0.959383141,0.6163166382271926
-0.85419538,0.6998229666894147,0.4338057161355642,-0.950290771,0.563167891
-0.844542338,0.6861009433723368,0.32303014369075517,-0.925683055,0.5310418766693475
-0.832784978,0.6568141958861643,0.5540212049218644,-0.900581405,0.5677882331196006
-0.846612539,0.725182429,0.9173659228233048,-0.892337934,0.7127483991612095
-0.891571777,0.7285006686510949,1.021919226154134,-0.912270077,0.7710868107966908
-0.952027911,0.5692379365392877,0.8853949823983422,-0.939597184,0.7974980192344457
-0.997249656,0.3989593131361387,0.760835273,-0.953088766,0.7386224166782425
-1.009365238,0.3708169181138773,0.9102635050945322,-0.961061256,0.6257716970315369
-1.009440104,0.38210837253295904,1.1295670718252713,-0.959386553,0.5873906741084651
-1.011798874,0.4189950491247241,1.1817640799167084,-0.937046943,0.6138219643913745
-1.018351589,0.4313777845920093,1.0473683776560465,-0.896492017,0.6647787727522431
-1.01020725,0.340107193,0.8639584160276078,-0.87214544,0.7223912237935317
-0.971756659,0.2286431825289347,0.6820886609552536,-0.877066275,0.7228566218299345
-0.916341696,0.2557085850253819,0.6508336574568144,-0.883938042,0.7671557794903773
-0.873906123,0.3791578058362313,0.5755909386212587,-0.910837616,0.7149162398566971
-0.877205462,0.47391171930404014,0.5078081771009223,-0.9613968,0.673062053
-0.930577232,0.5091483340552212,0.42356572327087916,-0.986547791,0.7328624269238637
-1.008655901,0.5038378752910097,0.25755533569641514,-0.96307439,0.7140868575131963
-1.068717327,0.5536788257039406,0.22326809193771438,-0.91705273,0.7466446322938658
-1.071081309,0.45236038607943946,0.35865291775385005,-0.898782562,0.8018111083439847
-1.026403057,0.42902758829802023,0.6199096455670977,-0.894523893,0.7818210865920723
-0.959998352,0.47280717041863124,0.8718876723365115,-0.872908386,0.7264758816265501
-0.892905634,0.5642357002535676,1.0687843902670553,-0.834485223,0.6761546653921702
-0.832768867,0.6535663782071465,1.0786927485669875,-0.813178097,0.6629101523721034
-0.782259556,0.6175449188543978,0.8237978795728051,-0.829261126,0.6432901396453466
-0.749739058,0.5930200553558126,0.4448155974806902,-0.86618451,0.6465760398253403
-0.734740641,0.6150153513527371,0.23687153146898443,-0.870152121,0.6676836193035233
-0.740929448,0.6495240201865096,0.39207692659245436,-0.825874189,0.7242367501339991
-0.772111352,0.7552272305214505,0.7484425464499285,-0.784471676,0.753508625
-0.823207276,0.8366410817691916,1.0159027029695313,-0.795993953,0.8419412644217629
-0.870549449,0.8050906342024893,1.0034752925154837,-0.827667651,0.9113357641203895
-0.895673325,0.6087815009760875,0.6916394789503529,-0.828371678,0.8467774869959049
-0.905992585,0.45620704326719347,0.4229086631569739,-0.83479859,0.8092153035710125
-0.922867877,0.37751795004484734,0.3562713145126798,-0.876079457,0.7593906121507686
-0.939762596,0.3742367075680764,0.5414805379428531,-0.91961452,0.6514263198556021
-0.944508564,0.42747499416709844,0.6851742112501767,-0.926938491,0.611839881
-0.929454709,0.5591331896414764,0.7207107049244589,-0.915273178,0.5825951173118866
-0.892112901,0.6650083717850412,0.7568132678627344,-0.888242641,0.5846359401311374
-0.837045736,0.6527659693939263,0.7729899258996376,-0.838108235,0.6478698160307317
-0.775405953,0.6559474477865879,0.7215195586954355,-0.779263063,0.6719690959171034
-0.73525523,0.7278275801812494,0.5198870400139064,-0.761168081,0.7546768889965769
-0.73127072,0.8814678037819037,0.3597585090224999,-0.793554204,0.8590133866698104
-0.741384807,0.8440705699601616,0.26776150117170633,-0.806812992,0.905992474
-0.741692329,0.7247420385708041,0.3006468457592846,-0.762716808,0.9476177267087529
-0.704222111,0.6245738198818148,0.5187495480687903,-0.608433376,0.8252321223063002
-0.586838995,0.5285709420461244,0.7380704566526539,-0.384962083,0.5729111248147433
-0.396631607,0.4993589538302098,0.6705082139642481,-0.312882662,0.5220878608064047
-0.25380809,0.40848716355105946,0.4060815821801926,-0.422984483,0.59376015
-0.281001694,0.5158562550760898,0.21549491230693968,-0.594281597,0.701113451
-0.412483408,0.6750375939990365,0.1947723561498015,-0.696670623,1.031415464689516
-0.495425083,0.677375288,0.2148157998788092,-0.724765795,1.2137013498124138
-0.480493478,0.7001804333151644,0.20162449516231956,-0.736172725,1.217571633496008
-0.430905309,0.6607019324085714,0.3193783100526239,-0.728217819,1.1469285418258421
-0.400736946,0.6724679677810201,0.42226680338566464,-0.725005019,1.0676964231033663
-0.386762495,0.6124556760460691,0.5079120141404608,-0.732158791,0.9465041853515131
-0.360694731,0.4991596808667302,0.5192479632723827,-0.735824058,0.9348657224628142
-0.325448713,0.4994528494092747,0.5213932043829957,-0.739043682,0.8895730127578207
-0.314352358,0.520075178,0.4128791266827639,-0.737898999,0.8300382222772229
-0.350871108,0.6339437317723184,0.19119631230059878,-0.729851711,0.7685178342983142
-0.373369917,0.6720510509922558,0.14515456150038214,-0.715935614,0.7470999895722028
-0.349977448,0.6448287306231316,0.20654056569780066,-0.691361885,0.786963558
-0.35450545,0.5743233520791666,0.3242783224918784,-0.694455663,0.7911059513063317
-0.443404227,0.4882813159679629,0.3617947751924331,-0.743249861,0.7421367487927999
-0.565355148,0.46203673441657855,0.4851003099371555,-0.817321419,0.693815689
-0.612319198,0.3991636891242185,0.7510712157823659,-0.881594744,0.6809602629468143
-0.613587664,0.42610355727570376,0.9393176032947279,-0.892476246,0.6919586159107813
-0.640464743,0.4717595202173807,0.9136470766440287,-0.849204291,0.7666200948314249
-0.710608036,0.43848323095498304,0.6696304209391983,-0.795171955,0.8495362376712857
-0.771743654,0.4439036597856173,0.5219113163110704,-0.794726706,0.8957426734694279
-0.800760115,0.37825150929600465,0.6582148278741051,-0.809175843,0.8983096419477996
-0.797839373,0.41569058789940094,0.7088425124811638,-0.817142821,0.8741009155940611
-0.773648485,0.3383992121050077,0.6270822863068414,-0.802371787,0.8398040484167512
-0.750211949,0.327445833,0.3345465759680011,-0.816861473,0.8144667197331844
-0.752544183,0.2526062034136903,0.1818349694962074,-0.847976412,0.7919724851456235
-0.773991071,0.2588602107508876,0.11398605246996894,-0.860674472,0.7554470296501068
-0.811382631,0.2657390829620834,0.30103136148188336,-0.834500314,0.728246101
-0.872512089,0.2945313477390809,0.5551407127762134,-0.772553622,0.7374546545035979
-0.952276202,0.33418284107259577,0.7067533651533833,-0.714404209,0.7536617491741232
-0.989561149,0.3048568003170685,0.7132575981440952,-0.722874831,0.7749129140919242
-0.970675359,0.2913049627433169,0.712616167,-0.760908779,0.772727
-0.924845206,0.24414233289211748,0.7196205280776188,-0.823366071,0.7564948028410844
-0.91103802,0.3026382619440523,0.7028970693427756,-0.862645351,0.7663208748450974
-0.917046768,0.33828005657423865,0.5939453799644973,-0.879886316,0.7612416611220373
-0.920429503,0.39871079602540127,0.6162049307711203,-0.828565498,0.7578995314465908
-0.917046768,0.3575837642056697,0.6937170660005644,-0.757507539,0.7604991329644654
